01 Time,02 Resistance,03 Current,04 Voltage,05 Sample Temperature,06 Heater Temperature,07 CJ Temperature
35562.98325800896,493.88211857938893,8.886870546120917e-07,0.00043890664528589696,292.47,292.86,0.0
35572.06669306755,495.8677346026987,8.827225883578649e-07,0.000437713650171645,292.45,292.86,0.0
35581.15000414848,491.256061741639,8.946515208663186e-07,0.00043950298277195543,292.47,292.86,0.0
35590.233317136765,484.79195702427353,9.065799986274214e-07,0.00043950269173365086,292.47,292.88,0.0
35599.31675410271,492.5396942602086,8.886870546120917e-07,0.000437713650171645,292.47,292.88,0.0
35608.39806818962,503.3449419707389,8.707938832230866e-07,0.0004383096966193989,292.47,292.88,0.0
35617.481260061264,489.92274414583204,8.946512934926432e-07,0.0004383100167615339,292.47,292.88,0.0
35626.56556916237,489.923069455041,8.946512934926432e-07,0.0004383103077998385,292.47,292.88,0.0
35635.64786314964,487.3407458667102,9.006155323731946e-07,0.00043890664528589696,292.49,292.88,0.0
35644.730424165726,484.6923369393706,9.0061575974687e-07,0.0004365215572761372,292.47,292.88,0.0
35653.814733982086,495.8677346026987,8.827225883578649e-07,0.000437713650171645,292.49,292.88,0.0
35662.89704799652,477.8463844833852,9.185087037621997e-07,0.0004389060632092878,292.49,292.88,0.0
35671.98026514053,483.47602780009237,9.065799986274214e-07,0.0004383096966193989,292.49,292.88,0.0
35681.06245303154,500.6066627117086,8.707938832230866e-07,0.0004359252197900787,292.47,292.88,0.0
35690.14577102661,486.01565584013935,9.0061575974687e-07,0.0004377133591333404,292.49,292.9,0.0
35699.22820520401,487.2568026476103,8.946512934926432e-07,0.00043592492875177413,292.49,292.88,0.0
35708.31237411499,505.4371395647395,8.648296443425352e-07,0.00043711702164728194,292.49,292.88,0.0
35717.39554309845,474.76321136286776,9.244729426427511e-07,0.0004389057430671528,292.49,292.9,0.0
35726.47689509392,487.33997652078415,9.0061575974687e-07,0.0004389060632092878,292.49,292.88,0.0
35735.56031703949,501.28144430636326,8.767583494773135e-07,0.00043950269173365086,292.49,292.9,0.0
35744.643040180206,498.5610960927629,8.767583494773135e-07,0.0004371176037238911,292.49,292.9,0.0
35753.72644710541,491.86898971392253,8.886870546120917e-07,0.0004371176037238911,292.49,292.9,0.0
35762.810003995895,506.1270193905133,8.648296443425352e-07,0.000437713650171645,292.49,292.9,0.0
35771.89319014549,496.54297103101163,8.827225883578649e-07,0.0004383096966193989,292.49,292.9,0.0
35780.97565507889,482.8182397538512,9.065799986274214e-07,0.0004377133591333404,292.49,292.9,0.0
35790.05884408951,474.1183528469634,9.244731700164266e-07,0.0004383096966193989,292.51,292.92,0.0
35799.14213299751,499.24129102930897,8.767583494773135e-07,0.00043771397031378,292.49,292.9,0.0
35808.22456598282,487.3406228303816,9.0061575974687e-07,0.00043890664528589696,292.49,292.9,0.0
35817.3080329895,490.52826835550434,8.886870546120917e-07,0.00043592612200882286,292.49,292.92,0.0
35826.39095616341,485.4497450705147,9.065799986274214e-07,0.00044009902921970934,292.51,292.92,0.0
35835.474137067795,495.2238551644153,8.886870546120917e-07,0.00044009902921970934,292.51,292.92,0.0
35844.55547618866,504.7148187904673,8.70794110596762e-07,0.00043950269173365086,292.49,292.9,0.0
35853.639755010605,491.25586128408696,8.946512934926432e-07,0.00043950269173365086,292.51,292.92,0.0
35862.719850063324,488.6639417311504,9.0061575974687e-07,0.0004400984471431002,292.51,292.94,0.0
35871.80513501167,497.8936783148767,8.827228157315403e-07,0.00043950210965704173,292.51,292.9,0.0
35880.88720703125,491.8686622214683,8.886870546120917e-07,0.0004371173126855865,292.51,292.92,0.0
35889.97066617012,493.88044836787225,8.886870546120917e-07,0.00043890516099054366,292.51,292.92,0.0
35899.05409812927,499.240593938212,8.767583494773135e-07,0.0004377133591333404,292.53,292.92,0.0
35908.137654066086,504.0297958740318,8.707938832230866e-07,0.0004389060632092878,292.53,292.92,0.0
35917.21983599663,501.2807804100804,8.767583494773135e-07,0.00043950210965704173,292.51,292.92,0.0
35926.30216908455,481.6227987557719,9.125442375079729e-07,0.00043950210965704173,292.53,292.92,0.0
35935.38633608818,480.969508993966,9.125444648816483e-07,0.0004389060632092878,292.51,292.92,0.0
35944.46929502487,492.5396942602086,8.886870546120917e-07,0.000437713650171645,292.53,292.92,0.0
35953.55245709419,486.6784786477991,9.0061575974687e-07,0.0004383103077998385,292.53,292.92,0.0
35962.63567614555,500.6009506164899,8.767583494773135e-07,0.0004389060632092878,292.53,292.92,0.0
35971.71886110306,502.64110389354425,8.767583494773135e-07,0.0004406947846291587,292.53,292.94,0.0
35980.801658153534,486.67780002272184,9.0061575974687e-07,0.0004383096966193989,292.53,292.94,0.0
35989.88321805,506.1270193905133,8.648296443425352e-07,0.000437713650171645,292.53,292.92,0.0
35998.96667909622,489.2561530457837,8.946512934926432e-07,0.000437713650171645,292.53,292.94,0.0
36008.049094200134,508.94773609930826,8.588654054619838e-07,0.0004371176037238911,292.53,292.94,0.0
36017.133305072784,487.33962105050557,9.0061575974687e-07,0.0004389057430671528,292.53,292.94,0.0
36026.21523499489,499.2446091253666,8.827225883578649e-07,0.0004406944935908541,292.53,292.94,0.0
36035.29655408859,498.5607641446215,8.767583494773135e-07,0.0004371173126855865,292.53,292.94,0.0
36044.38072299957,493.2103988064947,8.886870546120917e-07,0.0004383096966193989,292.53,292.94,0.0
36053.465056180954,481.6216900677802,9.125444648816483e-07,0.00043950120743829757,292.55,292.94,0.0
36062.54510307312,485.4493022891857,9.065802260010969e-07,0.00044009873818140477,292.55,292.96,0.0
36071.63154411316,491.92144392558754,8.946512934926432e-07,0.00044009815610479563,292.55,292.94,0.0
36080.71462512016,490.58897740575054,8.946512934926432e-07,0.0004389060632092878,292.55,292.94,0.0
36089.79668498039,494.552823125675,8.886870546120917e-07,0.00043950269173365086,292.55,292.96,0.0
36098.88012599945,497.2185701351405,8.827225883578649e-07,0.0004389060632092878,292.55,292.94,0.0
36107.96166920662,493.21075904819435,8.886870546120917e-07,0.0004383100167615339,292.53,292.94,0.0
36117.04600405693,484.13384794921524,9.065799986274214e-07,0.0004389060632092878,292.55,292.94,0.0
36126.12905406952,492.5403819943625,8.886870546120917e-07,0.0004377142613520846,292.55,292.94,0.0
36135.21135210991,484.79195702427353,9.065799986274214e-07,0.00043950269173365086,292.55,292.94,0.0
36144.29256415367,489.25671185159604,8.946515208663186e-07,0.0004377142613520846,292.55,292.96,0.0
36153.376860141754,478.4959466725286,9.185087037621997e-07,0.00043950269173365086,292.55,292.96,0.0
36162.46019411087,491.2557364325127,8.946515208663186e-07,0.00043950269173365086,292.55,292.94,0.0
36171.543634176254,496.5433337068276,8.827225883578649e-07,0.0004383100167615339,292.57,292.96,0.0
36180.62657403946,501.97550415910206,8.70794110596762e-07,0.0004371173126855865,292.57,292.94,0.0
36189.70900917053,497.8806024028896,8.767583494773135e-07,0.00043652097519952804,292.55,292.96,0.0
36198.792555093765,499.24129102930897,8.767583494773135e-07,0.00043771397031378,292.55,292.96,0.0
36207.87576198578,506.8165963422172,8.648296443425352e-07,0.0004383100167615339,292.57,292.96,0.0
36216.95832514763,516.1168858154897,8.4693647295353e-07,0.00043711821490433067,292.57,292.94,0.0
36226.0408911705,496.54386521651327,8.827228157315403e-07,0.00043831059883814305,292.55,292.94,0.0
36235.124181985855,501.29171994413275,8.70794110596762e-07,0.0004365218774182722,292.57,292.96,0.0
36244.20750117302,503.3453096147258,8.707938832230866e-07,0.0004383100167615339,292.55,292.96,0.0
36253.29032897949,496.5433337068276,8.827225883578649e-07,0.0004383100167615339,292.57,292.96,0.0
36262.373645067215,480.316977096551,9.125444648816483e-07,0.00043831059883814305,292.57,292.96,0.0
36271.453958034515,495.8417769184009,8.767583494773135e-07,0.00043473341793287545,292.57,292.98,0.0
36280.53714418411,480.97014685505826,9.125444648816483e-07,0.00043890664528589696,292.57,292.96,0.0
36289.62102508545,495.86862896212926,8.827228157315403e-07,0.00043771455239038914,292.57,292.96,0.0
36298.70439720154,480.9698279245121,9.125444648816483e-07,0.0004389063542475924,292.57,292.96,0.0
36307.78858399391,488.6649111955465,9.0061575974687e-07,0.0004400993202580139,292.57,292.96,0.0
36316.871654987335,498.5697024023409,8.827225883578649e-07,0.00044009873818140477,292.57,292.96,0.0
36325.95196413994,481.6236355441117,9.125444648816483e-07,0.00043950298277195543,292.57,292.98,0.0
36335.03640413284,491.92241985321436,8.946512934926432e-07,0.00044009902921970934,292.57,292.96,0.0
36344.1177110672,496.54353551131095,8.827228157315403e-07,0.0004383103077998385,292.57,292.98,0.0
36353.202876091,506.12738956993195,8.648296443425352e-07,0.00043771397031378,292.57,292.96,0.0
36362.28621721268,486.7648780517167,9.065802260010969e-07,0.0004412914131535217,292.57,292.96,0.0
36371.36853098869,489.25651088591354,8.946512934926432e-07,0.00043771397031378,292.57,292.96,0.0
36380.4524409771,499.2422868737332,8.767583494773135e-07,0.0004377148434286937,292.59,292.98,0.0
36389.53466415405,523.4891237456445,8.350079951924272e-07,0.0004371176037238911,292.59,292.96,0.0
36398.616970062256,506.12738956993195,8.648296443425352e-07,0.00043771397031378,292.59,292.98,0.0
36407.698019981384,487.34029967558286,9.0061575974687e-07,0.0004389063542475924,292.59,292.98,0.0
36416.781100034714,516.1168858154897,8.4693647295353e-07,0.00043711821490433067,292.59,292.98,0.0
36425.86739110947,499.24195492559176,8.767583494773135e-07,0.00043771455239038914,292.59,292.98,0.0
36434.9498500824,499.2455982412284,8.827225883578649e-07,0.0004406953667057678,292.59,292.98,0.0
36444.03303313255,508.19463970736894,8.648296443425352e-07,0.0004395017895149067,292.59,292.96,0.0
36453.11535906792,511.03008738977,8.588654054619838e-07,0.0004389060632092878,292.59,292.98,0.0
36462.19916510582,503.3695192478838,8.648296443425352e-07,0.0004353288823040202,292.59,292.98,0.0
36471.28159213066,494.55249563322076,8.886870546120917e-07,0.0004395024006953463,292.57,292.98,0.0
36480.364896059036,495.1928608502017,8.827225883578649e-07,0.0004371179238660261,292.59,292.98,0.0
36489.44710803032,495.193190555489,8.827225883578649e-07,0.00043711821490433067,292.59,292.98,0.0
36498.528295993805,505.4388558511353,8.648296443425352e-07,0.00043711850594263524,292.61,293.0,0.0
36507.61360812187,497.2195592510023,8.827225883578649e-07,0.0004389069363242015,292.59,292.98,0.0
36516.69567298889,493.2114140331028,8.886870546120917e-07,0.00043831059883814305,292.59,292.98,0.0
36525.7788670063,507.5061396412467,8.648296443425352e-07,0.0004389063542475924,292.59,292.98,0.0
36534.86215400696,495.193190555489,8.827225883578649e-07,0.00043711821490433067,292.61,292.98,0.0
36543.945595026016,512.4192253309151,8.588651780883083e-07,0.00044009902921970934,292.61,292.98,0.0
36553.0280520916,499.92178471918226,8.767583494773135e-07,0.00043831059883814305,292.61,292.98,0.0
36562.11148905754,517.524421012729,8.4693647295353e-07,0.0004383103077998385,292.59,293.0,0.0
36571.194902181625,486.0169807748141,9.0061575974687e-07,0.00043771455239038914,292.61,293.0,0.0
36580.27706003189,488.00244385816535,9.0061575974687e-07,0.00043950269173365086,292.59,292.98,0.0
36589.35916018486,493.2117415255571,8.886870546120917e-07,0.0004383108898764476,292.61,293.0,0.0
36598.44362306595,503.34651507274674,8.70794110596762e-07,0.0004383111809147522,292.59,293.0,0.0
36607.52604699135,499.24162297745033,8.767583494773135e-07,0.0004377142613520846,292.61,292.98,0.0
36616.60662198067,499.92278056360647,8.767583494773135e-07,0.00043831147195305675,292.61,293.02,0.0
36625.691689014435,489.92359556044534,8.946515208663186e-07,0.0004383108898764476,292.61,293.0,0.0
36634.77487015724,497.8953268408884,8.827228157315403e-07,0.00043950356484856457,292.61,293.0,0.0
36643.85806298256,486.1074111991878,9.065802260010969e-07,0.0004406953667057678,292.61,293.0,0.0
36652.94111800194,489.2570371607223,8.946515208663186e-07,0.00043771455239038914,292.61,293.0,0.0
36662.0245411396,480.31729602709714,9.125444648816483e-07,0.0004383108898764476,292.61,293.0,0.0
36671.107003211975,484.79195702427353,9.065799986274214e-07,0.00043950269173365086,292.61,293.0,0.0
36680.19031214714,516.8213406871549,8.4693647295353e-07,0.0004377148434286937,292.61,293.0,0.0
36689.27323102951,493.8827735642974,8.886870546120917e-07,0.0004389072273625061,292.61,292.98,0.0
36698.35642004013,492.5403819943625,8.886870546120917e-07,0.0004377142613520846,292.61,293.0,0.0
36707.437734127045,500.60161451277276,8.767583494773135e-07,0.00043890664528589696,292.61,293.0,0.0
36716.521814107895,499.2422868737332,8.767583494773135e-07,0.0004377148434286937,292.61,293.0,0.0
36725.60401010513,506.1283991501648,8.648296443425352e-07,0.0004377148434286937,292.63,293.0,0.0
36734.68714904785,499.92178471918226,8.767583494773135e-07,0.00043831059883814305,292.63,293.02,0.0
36743.77135801315,502.66149179903243,8.707938832230866e-07,0.00043771455239038914,292.63,293.0,0.0
36752.85255408287,508.8852262393057,8.648296443425352e-07,0.00044009902921970934,292.63,293.02,0.0
36761.936865091324,499.2422868737332,8.767583494773135e-07,0.0004377148434286937,292.63,293.0,0.0
36771.019203186035,513.2067890521655,8.529009392077569e-07,0.00043771455239038914,292.61,293.0,0.0
36780.10249209404,493.2555369914693,8.946512934926432e-07,0.0004412917041918263,292.65,293.02,0.0
36789.18370604515,497.2195592510023,8.827225883578649e-07,0.0004389069363242015,292.63,293.02,0.0
36798.268017053604,495.8687566890892,8.827225883578649e-07,0.00043771455239038914,292.63,293.02,0.0
36807.35132908821,495.86796955172457,8.827228157315403e-07,0.00043771397031378,292.65,293.02,0.0
36816.43488407135,498.56212513200126,8.767583494773135e-07,0.00043711850594263524,292.63,293.02,0.0
36825.51657819748,512.5079430076207,8.529009392077569e-07,0.00043711850594263524,292.65,293.02,0.0
36834.6001431942,504.7149505769504,8.707938832230866e-07,0.00043950269173365086,292.63,293.04,0.0
36843.68320918083,523.4902042367887,8.350079951924272e-07,0.00043711850594263524,292.65,293.02,0.0
36852.76436305046,493.88244607184316,8.886870546120917e-07,0.0004389069363242015,292.63,293.04,0.0
36861.846959114075,518.2287367575809,8.469367003272055e-07,0.0004389069363242015,292.63,293.04,0.0
36870.93113613129,494.552823125675,8.886870546120917e-07,0.00043950269173365086,292.65,293.02,0.0
36880.01446413994,518.2281886113487,8.4693647295353e-07,0.0004389063542475924,292.65,293.04,0.0
36889.09625720978,492.5403819943625,8.886870546120917e-07,0.0004377142613520846,292.65,293.04,0.0
36898.18158698082,502.66149179903243,8.707938832230866e-07,0.00043771455239038914,292.65,293.02,0.0
36907.26489305496,524.9178467292815,8.350079951924272e-07,0.00043831059883814305,292.63,293.0,0.0
36916.347074985504,499.9210356040405,8.827228157315403e-07,0.0004412917041918263,292.65,293.02,0.0
36925.43027806282,507.5061396412467,8.648296443425352e-07,0.0004389063542475924,292.65,293.04,0.0
36934.51071715355,506.8165963422172,8.648296443425352e-07,0.0004383100167615339,292.65,293.04,0.0
36943.59678411484,486.0163344652167,9.0061575974687e-07,0.00043771397031378,292.63,293.02,0.0
36952.6797041893,484.79183543665675,9.065802260010969e-07,0.00043950269173365086,292.65,293.02,0.0
36961.761904001236,507.50580311450244,8.648296443425352e-07,0.0004389060632092878,292.65,293.04,0.0
36970.844452142715,494.55249563322076,8.886870546120917e-07,0.0004395024006953463,292.65,293.04,0.0
36979.92779016495,499.24493883065384,8.827225883578649e-07,0.0004406947846291587,292.65,293.04,0.0
36989.0107190609,506.8169328689615,8.648296443425352e-07,0.0004383103077998385,292.65,293.04,0.0
36998.09401321411,513.90495262987,8.529009392077569e-07,0.0004383100167615339,292.65,293.04,0.0
37007.17733120918,495.2238551644153,8.886870546120917e-07,0.00044009902921970934,292.65,293.04,0.0
37016.25866818428,499.24195492559176,8.767583494773135e-07,0.00043771455239038914,292.65,293.04,0.0
37025.34348702431,506.81794244919433,8.648296443425352e-07,0.0004383111809147522,292.65,293.02,0.0
37034.42653918266,507.5068126947353,8.648296443425352e-07,0.0004389069363242015,292.65,293.04,0.0
37043.508709192276,518.9326434830139,8.4693647295353e-07,0.00043950298277195543,292.65,293.04,0.0
37052.59089899063,504.7154872339053,8.70794110596762e-07,0.00043950327381026,292.65,293.04,0.0
37061.6719751358,491.92241985321436,8.946512934926432e-07,0.00044009902921970934,292.68,293.06,0.0
37070.75829720497,488.6642648859491,9.0061575974687e-07,0.00044009873818140477,292.68,293.04,0.0
37079.84033703804,508.9482435869367,8.588651780883083e-07,0.0004371179238660261,292.68,293.02,0.0
37088.92327809334,513.9063175635507,8.529009392077569e-07,0.0004383111809147522,292.65,293.04,0.0
37098.0064740181,514.6048223746753,8.529009392077569e-07,0.0004389069363242015,292.65,293.04,0.0
37107.08979320526,516.1170908921043,8.469367003272055e-07,0.00043711850594263524,292.68,293.04,0.0
37116.17322707176,511.72624889174335,8.588651780883083e-07,0.00043950385588686913,292.68,293.04,0.0
37125.254419088364,510.33778886144444,8.588654054619838e-07,0.00043831147195305675,292.68,293.04,0.0
37134.3377289772,511.7268250324965,8.588654054619838e-07,0.0004395044670673087,292.68,293.04,0.0
37143.42067313194,502.66216024264503,8.707938832230866e-07,0.0004377151344669983,292.68,293.04,0.0
37152.50511813164,508.88623581953857,8.648296443425352e-07,0.00044009990233462304,292.68,293.04,0.0
37161.58742713928,500.60261035719697,8.767583494773135e-07,0.00043890751840081066,292.68,293.02,0.0
37170.6705930233,510.33758510312447,8.588651780883083e-07,0.0004383111809147522,292.68,293.04,0.0
37179.750816106796,505.438519324391,8.648296443425352e-07,0.00043711821490433067,292.65,293.06,0.0
37188.83597803116,514.6044811412552,8.529009392077569e-07,0.00043890664528589696,292.68,293.04,0.0
37197.91917514801,527.9753560720668,8.290435289382003e-07,0.00043771455239038914,292.68,293.06,0.0
37207.00259613991,521.9041943852259,8.409722340729786e-07,0.0004389069363242015,292.68,293.06,0.0
37216.08406209946,518.9326434830139,8.4693647295353e-07,0.00043950298277195543,292.68,293.06,0.0
37225.167232990265,513.9059763301306,8.529009392077569e-07,0.0004383108898764476,292.68,293.06,0.0
37234.25056409836,528.6946638831081,8.290435289382003e-07,0.0004383108898764476,292.68,293.06,0.0
